53.141,8.22
55.752,37.616
38.919,1.46
25.252,55.28
59.92,10.78
51.506,-0.127
54.961,1.492
38.117,13.367
50.112,8.686
51.918,4.418
37.973,23.661
41.058,28.955
41.218,32.668
39.322,2.985
9.085,8.674
51.371,0.595
29.137,48.131
34.352,134.156
37.743,29.091
41.041,28.894
26.349,127.77
52.51,6.104
59.95,30.317
55.781,49.097
52.133,4.65
21.598,39.144
51.48,-0.192
52.528,13.429
6.472,3.395
25.194,55.277
31.389,35.361
52.337,35.361
26.217,50.583
29.325,47.903
52.366,4.9
44.306,8.482
20.55,96.917
51.504,-0.099
51.972,0.781
52.909,0.479
33.85,132.81
52.372,4.871
39.932,32.821
25.345,55.399
46.27,7.29
51.522,-0.086
51.505,-0.076
59.94,30.314
55.646,37.404
24.485,54.354
41.017,28.975
54.322,10.137
41.635,32.337
14.565,121.029
-0.024,37.904
49.599,6.133
-0.07,109.36
6.956,125.48
48.174,11.545
18.603,73.765
36.77,3.03
52.07,4.323
37.758,140.47
35.705,139.752
41.218,32.668
51.232,2.914
56.051,46.707
51.745,0.696
0.325,32.566
52.07,4.323
51.925,4.469
41.929,12.363
57.964,19.081
3.212,101.729
57.7,11.97
37.32,42.181
41.95,16.017
1.817,73.405
24.327,126.213
51.483,46.117
50.55,8.5
19.161,72.886
41.903,12.458
52.144,23.683
41.218,32.668
29.391,47.99
52.464,13.443
41.95,16.017
41.619,15.911
48.397,9.986
51.386,1.377
59.95,30.317
3.187,101.605
41.335,14.129
51.443,5.481
37.758,140.47
25.09,121.56
46.771,23.624
29.207,48.059
41.902,12.466
13.681,100.747
46.27,7.29
43.723,10.395
51.467,-0.213
51.745,0.696
40.538,17.379
56.957,24.126
51.505,-0.076
51.893,8.384
40.467,0.483
53.518,49.128
51.507,-0.128
25.163,55.207
39.885,18.119
40.709,29.8
36.301,30.147
51.507,-0.127
35.119,33.958
51.506,-0.127
37.87,27.16
55.752,37.616
39.459,-0.338
31.389,35.361
25.252,55.28
48.996,11.376
35.127,33.924
51.507,-0.127
49.01,2.547
54.21,-0.289
49.75,0.367
51.515,-0.141
41.383,2.183
55.762,37.612
42.282,3.042
50.775,6.083
31.198,29.919
51.566,0.504
51.485,0.363
51.133,0.883
52.909,0.479
50.85,4.35
40.995,28.627
28.658,48.366
41.619,15.911
52.077,4.308
40.58,17.218
51.596,4.78
22.98,120.19
46.27,7.29
41.907,12.454
51.507,-0.127
30.007,31.186
50.512,30.514
41.054,29.052
51.441,7.012
49.748,13.357
52.972,0.85
52.352,4.913
51.745,0.696
43.878,11.095
48.865,2.328
40.563,17.206
51.972,0.781
31.389,35.361
31.663,46.127
51.282,1.08
51.95,-0.202
51.814,1.169
25.252,55.28
45.435,12.422
51.814,1.169
51.875,0.987
21.976,96.081
41.392,2.19
51.506,-0.127
36.544,32.006
29.37,48.01
52.909,0.479
41.383,2.183
53.048,5.826
37.334,139.861
37.437,25.33
42.821,10.304
59.95,30.317
53.569,-0.128
25.252,55.28
52.464,13.443
51.506,-0.127
41.904,12.453
31.198,29.919
39.538,2.444
28.665,48.343
47.498,8.734
51.467,-0.216
51.23,4.442
52.07,4.323
50.711,7.107
51.867,12.65
59.95,30.317
41.019,28.965
51.507,-0.127
51.507,-0.127
51.425,6.87
38.918,27.837
50.55,6.767
52.251,0.102
51.507,-0.127
51.487,-0.168
33.887,35.513
51.535,0.003
43.009,144.405
3.177,101.619
24.327,126.213
41.41,2.222
42.28,18.83
9.067,7.483
9.739,118.735
13.758,120.93
36.819,127.115
32.8,130.8
25.078,121.231
10.283,123.881
53.092,8.804
51.729,0.688
52.118,4.674
13.66,100.63
52.119,4.676
51.507,-0.127
52.222,6.975
25.198,55.274
21.043,105.743
60.192,11.063
52.21,5.464
13.745,100.535
51.506,-0.127
2.367,31.817
55.727,37.58
44.072,12.526
52.118,4.674
25.252,55.28
36.782,14.548
5.016,7.916
6.494,3.351
54.775,56.038
54.375,18.731
52.628,1.296
35.627,139.887
20.27,85.84
51.461,-0.2
51.507,-0.127
25.252,55.28
55.17,61.39
46.522,6.627
37.912,139.055
52.909,0.479
43.726,10.955
40.977,28.817
59.95,30.317
25.252,55.28
43.726,10.955
51.501,-0.122
48.947,9.432
59.95,30.317
43.257,17.886
56.83,60.63
45.627,8.714
25.252,55.28
52.154,1.371
51.506,-0.127
51.506,-0.127
41.9,12.5
52.119,4.676
51.561,5.084
51.596,4.78
25.252,55.28
48.776,9.183
59.314,18.068
25.193,55.401
52.516,13.377
52.143,4.702
37.466,126.644
14.557,121.029
43.585,39.72
43.717,10.95
51.451,-0.282
14.553,121.015
12.937,100.931
51.506,-0.127
51.506,-0.127
13.804,100.575
51.506,-0.117
52.143,4.702
9.525,123.43
13.709,120.875
50.879,7.121
33.854,35.541
38.533,14.9
41.375,2.116
37.945,23.643
3.166,101.605
14.433,121.011
6.516,3.351
6.494,3.351
5.038,7.927
55.754,37.62
51.814,1.169
35.773,140.387
59.95,30.317
59.936,10.766
41.392,2.112
24.467,54.367
51.745,0.696
52.143,4.702
53.523,49.413
51.507,-0.127
35.67,51.42
19.13,72.828
51.777,19.454
43.515,39.869
45.434,12.342
14.639,121.061
59.95,30.317
5.308,96.269
59.95,30.317
51.607,-0.198
52.251,0.102
49.01,2.547
14.557,121.029
51.96,7.63
51.504,-0.085
7.556,99.614
10.282,123.881
33.612,130.311
50.112,8.683
50.83,3.264
35.671,139.708
51.777,19.454
6.467,3.492
51.507,-0.127
40.997,28.919
1.356,103.988
59.95,30.317
17.486,78.413
49.06,20.307
6.467,3.492
10.767,106.621
45.467,9.2
49.599,6.133
52.954,5.588
51.506,-0.127
38.77,27.78
14.604,121.092
51.507,-0.127
24.166,120.645
54.2,37.617
51.458,-0.149
51.603,-0.066
22.315,113.934
42.76,12.53
51.492,-0.318
59.95,30.317
37.533,25.167
40.77,15.33
14.574,121.059
51.729,0.688
31.931,35.844
41.019,28.965
51.933,1.274
59.95,30.317
51.79,55.12
25.252,55.28
7.167,80.575
48.046,8.7
42.81,13.13
6.453,3.396
59.95,30.317
51.986,5.899
37.767,140.467
35.72,51.11
52.182,1.607
39.577,3.375
50.108,8.683
49.599,6.133
24.44,54.42
28.626,77.209
35.549,139.784
41.732,12.277
59.204,10.984
1.447,124.811
7.975,98.812
52.118,4.674
41.396,2.154
55.601,12.994
13.746,100.535
30.65,73.933
45.402,9.926
21.976,96.081
52.078,4.307
52.617,39.6
51.489,-0.23
24.467,54.367
56.85,60.6
24.65,46.71
39.987,-0.039
13.074,80.221
42.368,19.246
39.987,-0.039
30.044,31.236
14.45,120.967
5.027,7.916
51.507,-0.127
38.08,46.29
31.288,30.033
25.041,121.465
48.192,11.646
51.652,-0.253
40.97,20.51
38.76,27.76
51.54,45.96
50.378,30.509
51.533,46.017
53.564,9.755
33.887,35.513
59.95,30.317
51.524,-0.076
32.6,130.7
5.043,7.907
34.89,48.63
51.507,-0.127
36.861,30.627
47.505,19.048
31.34,48.68
36.757,139.6
36.545,26.353
14.472,120.994
51.777,19.454
53.52,49.4
50.083,14.417
39.927,32.864
12.518,99.978
50.84,4.464
51.345,12.382
21.66,39.148
59.95,30.317
6.516,3.351
44.411,8.933
58.59,49.66
50.711,7.107
59.933,30.304
40.617,14.533
59.95,30.317
51.507,-0.127
51.507,-0.127
21.543,39.173
3.812,103.322
51.504,-0.085
52.143,4.702
43.519,77.775
51.507,-0.127
41.902,12.454
54.76,56.04
44.49,6.87
33.6,131.9
37.598,127.015
51.506,-0.127
52.428,4.834
3.167,101.7
37.758,140.47
51.507,-0.127
44.795,10.338
36.905,30.68
25.084,55.146
50.085,14.414
57.707,11.969
52.118,4.674
58.03,56.23
41.672,44.86
55.752,37.616
48.135,11.582
18.975,72.826
25.27,55.31
14.557,121.029
46.205,6.153
49.01,2.547
51.725,0.462
59.95,30.317
25.252,55.28
52.516,13.377
48.35,11.789
51.547,0.665
51.75,-0.339
51.797,8.497
9.604,6.579
52.08,4.325
3.945,114.402
25.082,121.237
38.81,27.69
35.491,138.762
38.52,15.54
36.663,30.561