☀️#sydney 🎶 @ Sydney Harbour Bridge https://t.co/4DhvCOwMYa,-33.854,151.209
"Plus the weather says YES 😊 @ Ga-Phahla, Limpopo, South Africa https://t.co/lMZT7dt3Ai",-24.683,29.733
"⒍ Kenyans
⒎ Manchester United
⒏ Syokimau
⒐ Juventus
⒑ Lamu

2017/6/2 07:32 EAT #trndnl https://t.co/6AyDQDZQ89",-0.024,37.904
"current weather in Pontianak: broken clouds, 28°C
78% humidity, wind 4kmh, pressure 1012mb",-0.07,109.36
"#Repost @chocolate_yogi
・・・
We are so proud to be supporting Sea Shepherd Australia by donating… https://t.co/ZOsrPHqKTW",-33.843,151.233
"#thoughtoftheday #louisehay #affirmations @ Houghton, Gauteng, South Africa https://t.co/S6tPJ74YCA",-26.15,28.05
"current weather in Bulawayo: clear sky, 8°C
75% humidity, wind 2kmh, pressure 1027mb",-20.17,28.58
Bit of ice on the deck for Junior Footy and Netball today! #FightMND… https://t.co/DV8BQkVsPU,-34.56,146.404
"Maaaaan I miss my Little Red... ""Oom Piet"" is the people's car of Africa, tough as nails! He's… https://t.co/IDDVFGOY82",-24.667,25.917
"She makes me mad all the time that's why people think I'm crazy, but I'm crazy about her and I… https://t.co/uDqwtkiB6a",-23.9,29.45
#morning #caringbah #sunrise #football @ Glenn Mcgrath Oval https://t.co/3cbX2jX2y1,-34.045,151.12
Happy birthday to me!!!! #onduty (@ Sea Cliff Casino) https://t.co/5WP3TRUSL1,-6.74,39.285
"Zuma welcomes decision to appeal reshuffle order
https://t.co/InDTJ6da48
@eNCA",-26.274,27.894
#happybirthday my sister indah_ryo @ Mako Brimob Den B Pelopor https://t.co/JQ9USljrzD,-6.21,106.892
"current weather in Melbourne: overcast clouds, 9°C
87% humidity, wind 2kmh, pressure 1033mb",-37.87,145.1
"With chilly weather upon us,  wholesome comfort food makes for tasty weekend feasts. Today… https://t.co/uhLw5EX9QB",-33.894,151.191
Holy spirit we say yes to Your will🙌.,-28.278,32.205
#Pre #gig #fruit #bowl #hat @ Rainbow Beach Surf Life Saving Club https://t.co/CcjbLr83wJ,-25.902,153.093
"current weather in Adelaide: clear sky, 14°C
50% humidity, wind 3kmh, pressure 1035mb",-34.92,138.6
"I'm at Stellenbosch Square in Stellenbosch, South Africa https://t.co/QYrfbC78dN",-33.978,18.842
#Gelatissimo #TheRocks is #nowplaying Big Jet Plane by #Angus&amp;JuliaStone #cubevenue,-33.859,151.207
#Gelatissimo #TheRocks is #nowplaying Jet Lag (feat. Natasha Bedingfield) by #SimplePlan #cubevenue,-33.859,151.207
@TedNguyen @MacCocktail @CapeTown @ortambo_int @uzoomme @Premier_Classe1 @jack @LeighAnnMol @hotel303… https://t.co/wIKRkIml3i,-33.912,18.393
"""Private Party"" 
A track
From my upcoming Album 

""Tour De Texas @ Texas,USA https://t.co/l1uBbaBIYw",-6.262,106.866
Mosebetsing @ Jet Park https://t.co/AeWJVDqMle,-26.161,28.224
"To be the One, to be United is a great thing that ever happened to our nation.
But, to respect… https://t.co/oqY5y8iGzd",-7.26,112.747
@authenticdnc Proudly Presents THE OFFICIAL 2017 AUTHENTIC DNC UNITY CUP AFRICA In Honor Of… https://t.co/YyDxrnkzca,-24.658,25.912
"Kwetiau kuah 🍜 🍴
。
。
。
。
。
。
。
。
。
。
。
。
。
。
。
。
。
。
。
。
#chinesefood #food #chinese #foodpic… https://t.co/FtZiI1fGYx",-7.275,112.72
"Semoga Alloh SWT segera menurunkan azab yg pedih pada rezim Cina yg dlolim, aamiin @SINDOnews:  https://t.co/rWueZrjdYo""@republikaonline",-3.679,128.192
"#safari #Africa #southafrica #entabeni 
.
.
.
.
 #instapassport… https://t.co/7Bpj1oQ6ow",-24.181,28.631
"#safari #Africa #southafrica #entabeni 
.
.
.
.
 #instapassport… https://t.co/rSPlOgTgNX",-24.181,28.631
#australia #travel #shooting @ Maleny Botanic Gardens https://t.co/xeAP5uTuUi,-26.781,152.834
At Sky Rink Ice Skating [pic] — https://t.co/6G5bcbw3BC,-6.179,106.792
"Does the song of the sea end at the shore?
Or in the hearts of those who listen to it?
- Khalil… https://t.co/COzaps2Khi",-8.793,115.125
"So if I had a nice beef steak elsewhere and landed in India, am I allowed to take a dump after landing? Any cleansing required? #beefban",-33.818,151.008
"current weather in Antananarivo: few clouds, 22°C
78% humidity, wind 2kmh, pressure 1024mb",-18.91,47.53
At Ngo Hiang - Gg Aut — https://t.co/4AXH0aK6Xv,-6.611,106.805
Air Jordan 13 Flight Club now available at empiresports_sa _ Only premium kicks for the Love of… https://t.co/VJAUkvMJTG,-25.473,30.976
Spirit of Wollumbin #wollumbin #wollumbinspirit #spiritofwollumbin #tweedexperiences #tweedriver… https://t.co/tVfkWTuQ3Z,-28.3,153.433
"Ice special dari kedaisirihmerah ini rasanya enak banget. Percampuran antara manis, segar serta… https://t.co/oQcj6JBiEj",-6.183,106.821
Girt by Sea ✨🇦🇺🌊 @ Club Cronulla https://t.co/rZHssG2y6c,-34.052,151.151
Marché d'Ouani: Les prix de certains produits revus à la baisse https://t.co/DA37q5D4rp #EconomieetFinance https://t.co/P3o52Tamq5,-11.715,43.424
"Vegan Parma. High5! 
#food #foods #foodie #foodism #foodpic #foodblogger #comfortfood… https://t.co/6CQcygFRvS",-37.825,144.959
Yandi Sofyan Yakin Widodo Cahyono Putro Bawa Bali United Ke Papan Atas https://t.co/ZaWUV1nESQ,-6.155,106.594
Tonight!! Get A Ticket!!! And See You There!! #comediannam #comedynam #comedy #lolnam #lol… https://t.co/suimQlC7zR,-22.571,17.083
"NZ Day 2 ✅
It's also necessary to eat ice cream in winter countries, idk why but it's a… https://t.co/CeLUeBGLw4",-41.29,174.78
"#safari #Africa #southafrica #entabeni 
.
.
.
.
 #instapassport… https://t.co/bpoICQfAWT",-24.181,28.631
"#safari #Africa #southafrica #entabeni 
.
.
.
.
 #instapassport… https://t.co/973jY5jk5q",-24.181,28.631
"#safari #Africa #southafrica #entabeni 
.
.
.
.
 #instapassport… https://t.co/K7qdKZIhiY",-24.181,28.631
"#sugaroverload 💖 love these #meringues #cappaccino flavored air balls from #heaven ......

#food… https://t.co/Pfo2CTW6mj",-33.735,18.456
"With Yosua, Maria, and 6 others at Taman Makam Umum Delta Paroloyo [pic] — https://t.co/oGSik0S5hq",-7.473,112.746
"Let's support our own first! @ Northdene, Gauteng, South Africa https://t.co/JDzis2mgWP",-26.033,28.083
Just got my dates stock for Ramadan - Tunisia Tangkai and Madinah.… https://t.co/SMPLKOVeef,-8.572,116.073
"#safari #Africa #southafrica #entabeni 
.
.
.
.
 #instapassport… https://t.co/yOS33HdJ2f",-24.181,28.631
"Paket berbuka puasa 30k* 
* nusantara fried rice + ice tea + ta'jil
* spaghetti chilli lime +… https://t.co/e0ngZqoGsH",-1.598,103.626
Yandi Sofyan Siap Merumput Dengan Bali United Sebelum Lebaran https://t.co/amGxejnHRy,-6.155,106.594
"#safari #Africa #southafrica #entabeni 
.
.
.
.
 #instapassport… https://t.co/dhV748nC4f",-24.181,28.631
"#safari #Africa #southafrica #entabeni 
.
.
.
.
 #instapassport… https://t.co/zryXar5TFz",-24.181,28.631
"Here from the other side 🖐🏼
Indonesia - Australia - Russia - Mexico - Spain 
We are one at the… https://t.co/1Xw1o1Shg6",-8.35,116.055
"Infused Water 🍹
Strawberry Belimbing (No Sugar) &amp; Tea Strawberry (Sugar) 
Thank you sudah order… https://t.co/tiXduY4Ehg",-6.967,110.417
M2.7 quake causing weak shaking near Seddon https://t.co/G4nngl0kHD,-41.623,174.238
"#safari #Africa #southafrica #entabeni 
.
.
.
.
 #instapassport… https://t.co/bJaDnAHO15",-24.181,28.631
"M4.7 - 110km WNW of Namatanai, Papua New Guinea 01/06/17  08:16:08 UTC [UD: 01/06/17  09:08:20 UTC] Depth: 10km (6.21mi) #hmrd #Quake",-3.349,151.495
"New Ireland, Papua New Guinea
MB 4.7 (55 min ago)
10.0f 3.35°S 151.49°E
Jun 1, 2017 08:16:08 UTC
#earthquake",-3.35,151.49
"Anginnya wus wus.. 😎
#selatmadura #bridge @ Jembatan Suramadu https://t.co/bFpBBTMGts",-7.345,112.732
"4.7 earthquake occurred at 1 Jun 2017 08:16:08 UTC, 116 km SE of Kavieng, New Ireland, PNG. https://t.co/PKpT6rJCTZ",-3.349,151.495
"I am hungry, when I sea (see) food 😂🐟🐙 @ Pasar Ikan Kedonganan https://t.co/QcJ41liTLS",-8.757,115.169
"I'm at Hurricane's Grill &amp; Bar in Darling Harbour, NSW https://t.co/1BFyJBxHRK https://t.co/uHnaiPmjC0",-33.87,151.199
💦🌏This is what the 1st day of winter looks like in Sydney 😍 Empty pools with warmer water than… https://t.co/PTtxicb6gN,-33.923,151.258
M4.2 quake causing light shaking near Whakatane https://t.co/gplowRHAAH,-37.726,176.762
Manchester United telah menolak tawaran £60 juta dari Real Madrid untuk mendatangkan David de… https://t.co/5eGHEtnQky,-6.239,106.993
"Inspired by @yfm 🙌🙌🙌 @ Urban Olive 187 President Street, Johannesburg, South Africa https://t.co/TST9glJ0zj",-26.203,28.051
Pray with me! https://t.co/cmpX8QL3Et https://t.co/kqxZA9ntEz,-1.323,36.774
"@thandi_399 #congratulations are in order! @ Pretoria, South Africa https://t.co/Oh8rsdojqb",-25.753,28.187
M4.2 quake causing light shaking near Whakatane https://t.co/2TcHBbikGz,-37.726,176.762
"This Thursday - UNPLUGGED at United Lounge Block 6. @Brando &amp; the Sextapes, as well @tafnaz21 , @Dj Allan, @Dj Cee.… https://t.co/7lubaQxKp8",-24.632,25.878
"current weather in Perth: few clouds, 22°C
56% humidity, wind 2kmh, pressure 1021mb",-31.98,116.01
"Good things come to those who wait. @ Pretoria, South Africa https://t.co/RwN8Wszd5k",-25.753,28.187
"The Bridge Room is such a special restaurant - Autumn vegetables, raw, grilled, pickled, whipped… https://t.co/M7v5EiJhk5",-33.863,151.211
At Sky Rink Ice Skating — https://t.co/Gg3dQokHqT,-6.179,106.79
"current weather in Dar Es Salaam: scattered clouds, 26°C
78% humidity, wind 4kmh, pressure 1017mb",-6.82,39.27
"current weather in Mombasa: broken clouds, 26°C
83% humidity, wind 7kmh, pressure 1017mb",-4.05,39.67
"ADVICE. Bush Fire. Bega Valley (Nicholson St, Eden, NSW 2551) at 1 Jun 2017 11:28 https://t.co/eZ1btQ7mTC #NSWRFS #BushFire #NSWFires",-37.052,149.898
Pasukan Amerika Serikat Bunuh Pendiri Media ISIS: serangan udara di al-Mayadin pekan lalu menewaskan lebih dari 100… https://t.co/hhKwpgUbjE,-10.213,123.59
"Islands and ripples 

#island #islands #water #sea #green #lush #flora #boat #fishing #flores… https://t.co/Tnybba75z1",-8.652,119.577
"Minnipa Airport, Australia - Kobuk Airport, United States
MIN-OBU
Weather (Fri): clear-day/12°C",-32.843,135.145
"Mie tarik laiker.. 
⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀
#kuliner #food #foodie #foodporn… https://t.co/iEyxITjLWZ",-6.168,106.787
With Mia at Saung Serpong [pic] — https://t.co/ETf0w3eZ8T,-6.286,106.666
Air Jordan 13 Flight Club now available at empiresports_sa _ Only premium kicks for the Love of… https://t.co/QfZT41Sky4,-25.473,30.976
"garlic ponzu beef bowl (GF) 🐂🍚
•
•
•
•
•
{#latergram #tb #throwback #homemade #food #foodie… https://t.co/pkjOkzDMx4",-33.86,151.211
"Always great to be back in this lovely city (@ Melbourne Airport (MEL) - @melair in Tullamarine, VIC) https://t.co/llgMBYf2Kj",-37.67,144.849
@authenticdnc Proudly Presents THE OFFICIAL 2017 AUTHENTIC DNC UNITY CUP AFRICA In Honor Of… https://t.co/Sde7gkog8v,-24.658,25.912
Got to spend a little time with an ancient of the sea yesterday. #gayundah #rustspots #shipwreck… https://t.co/3JShrdewFF,-27.262,153.107
5.2 magnitude #earthquake. Macquarie Island region https://t.co/MwRmU0IuJo,-54.386,158.992
Kilbey in full flight #steve_kilbey_eclectica_exhibition #stevekilbey… https://t.co/TIgjEzihz7,-27.481,153.02
Raspberry truffle coffee with my baby at #TriBeCa #yummy #coffeelife @ Mall of Africa https://t.co/SRu3sEhYHk,-26.014,28.108
Vacation countdown ‼️Two more days... ⏳ This picture is from my last trip to Africa 🇿🇦 10 years… https://t.co/VoacLPB0Lm,-31.633,29.533
"Brisbane bound for the last leg of the trip. Home soon. (at @Qantas Domestic Business Lounge in Tullamarine, VIC) https://t.co/jReLkSbZfd",-37.669,144.851
"On my Speakers right now .. That new new Mali Music 🎶🎶🔥💥 #PositiveVibesOnly @ Nqutu,… https://t.co/Ayir9nx9tp",-28.2,30.667
"Earthquake: 11km NNE of Macquarie Island, Australia (Mag:5.2 Depth: 10km  MagType: mb) @ 20:04:10.450Z #Quake #WxTweeter",-54.386,158.992
"Just uploaded 28 new photos to my Flickr ""2016 Africa - Serengeti"" photoset: https://t.co/GaymP8trve https://t.co/Fx5eEzSK4k",-3.21,35.479
"The commentators ""@FootballFunnys: ""What's so special about football?""  https://t.co/mvQcqYoxEQ""",-23.877,29.456
"ADVICE. Bush Fire. Bega Valley (Nicholson St, Eden, NSW 2551) at 1 Jun 2017 11:28 https://t.co/eZ1btQ7mTC #NSWRFS #BushFire #NSWFires",-37.052,149.898
"current weather in Melbourne: overcast clouds, 8°C
75% humidity, wind 2kmh, pressure 1036mb",-37.87,145.1
ANC MPs forgets that we voted them to represent us not to thank Zuma for their supper and look foolish clapping hands for corruption,-29.604,30.366
"I made this little cinemagraph stood on the base of a dormant volcano. As you do... 
(We were… https://t.co/T7gsA0YuLd",-36.787,174.86
A 5.2 magnitude earthquake occurred in Macquarie Island region. Details: https://t.co/BBkFVE5sdG Map: https://t.co/ki4tDzGs2a,-54.386,158.992
"current weather in Mombasa: broken clouds, 26°C
78% humidity, wind 3kmh, pressure 1015mb",-4.05,39.67
"Sahur sahur ✈ (7/30)
.
.
United Kingdom - Royal Air Force (RAF) | ZM401 | Airbus A400M | Halim… https://t.co/Vuwim7Bnab",-6.266,106.891
Take a private jet to a winery lunch?! Thanks to our friends at avminaircharter and… https://t.co/NwboV3dlkG,-33.869,151.195
After school ice creams. Probably one of the last times 💔#nannylife… https://t.co/QHc9zpc744,-33.904,18.399
"Delicious Grilled salmon with Dabu dabu sauce waiting for you 🍴
.
.
.
#biteandjoy #food #foodism… https://t.co/KkmlNMstPV",-7.801,110.364
What is black people favorite food ? #baristalife #food @ Eastman… https://t.co/ouw5kdMkmo,-6.992,110.426
"Ready TS Football Culture.
Warna Hitam.
Bahan Kaos Catton Combed 24s.
Bahan Sablon… https://t.co/2pbo9bTDOn",-6.154,106.925
Nesting Green Sea Turtle on Bureni Beach North Kenya Protected by Bureni Turtle Watch… https://t.co/aVJqHez1Mz,-3.817,39.8
"current weather in Morogoro: clear sky, 23°C
76% humidity, wind 2kmh, pressure 976mb",-7.89,36.92
"Manly Cove before Sunset 1. Sydney, Australia, 2017. Go to lluxoperon.panos profile to see the… https://t.co/P2M6tyqfJn",-33.8,151.287
Great day at a great track with amazing weather. #bmw #m #m3 #m4 #m760li #donuts #trackday… https://t.co/mYRyj3wSLD,-33.807,25.647
@KaldenOngmu @PresidencyZA @ANN7tv nonsense. Does this mean we must forget the corruption charges against him?,-34.057,18.685
"current weather in Pretoria: clear sky, 20°C
28% humidity, wind 2kmh, pressure 1024mb",-25.75,28.19
"current weather in Welkom: clear sky, 17°C
38% humidity, wind 2kmh, pressure 879mb",-27.98,26.74
"current weather in Johannesburg: clear sky, 20°C
27% humidity, wind 1kmh, pressure 1030mb",-26.2,28.04
We are sealed with the seal of the Holy Spirit. We are HIS! The stamp of authenticity! Pastor… https://t.co/zwXmphdMDy,-25.885,28.225
Cold Water (feat. Justin Bieber &amp; MØ) by Major Lazer (at Cisarua) — https://t.co/0p2r4yN2Co,-6.668,106.925
如願吃到😋sawadee卡 #thai #food #foodie #finally #chatthai #picoftheday @ ร้านอาหารชาติไทย | Chat Thai… https://t.co/faPLgTxw6Y,-33.87,151.208
"Mommy &amp; India 💞
#motheranddaughter @ Mad Pops Bali https://t.co/G80vEE6Ty2",-8.657,115.221
"current weather in Kigali: light rain, 22°C
68% humidity, wind 2kmh, pressure 841mb",-1.95,30.06
Just posted a photo @ JL.Medang kamulan-BWI https://t.co/ZNFNnnDemP,-8.227,114.359
Just posted a photo @ JL.Medang kamulan-BWI https://t.co/zy54cIwDwl,-8.227,114.359
"current weather in Lusaka: clear sky, 23°C
44% humidity, wind 4kmh, pressure 907mb",-15.41,28.28
"current weather in Bulawayo: clear sky, 23°C
33% humidity, wind 1kmh, pressure 1025mb",-20.17,28.58
Brilliant @feduniaustralia Arts Academy alumni in full flight @ballaaratmi. LIVE from the Music… https://t.co/3yWlsCqGqv,-37.562,143.856
Earthquake: Macquarie Island region (Mag:5.2 Depth: 10km  MagType: mb) @ 20:04:10.450Z #Quake #WxTweeter,-54.386,158.992
M3.1 quake causing weak shaking near Invercargill https://t.co/rSekS3qyq0,-46.702,168.023
"5.2 earthquake occurred at 1 Jun 2017 20:04:10 UTC, 11 km N of Macquarie Island, Australia. https://t.co/klPnR47n1Z",-54.386,158.992
"#Repost: @dearhendra via @renstapp 
···
“ Spirit Ramadhan

Puasa lancar
Produktivitas… https://t.co/YAwVF2C861",-6.921,106.925
Keluarga Tak Tahu Jaelani Firdaus ke Filipina Gabung ISIS https://t.co/Cy3fJYzsDE,-6.155,106.594
"Dear future can't wait to see you. @ Northcliff, Gauteng, South Africa https://t.co/7GF9m1KgB2",-26.133,27.95
"Sydney Harbour bridge at Sunset
.
.
.
.
.
#ifttt #sydney #sunset #sunsetporn #illumation #colour… https://t.co/eyUlEX60Jm",-33.854,151.209
"Just a sideshow gig... #vivid @ Sydney, Australia https://t.co/PhloGjTUx9",-33.86,151.211
"#tbt❤️ #hoilday #suncity #familylove #beautiful #me #enjoylife @ Sun City, South Africa https://t.co/w3GPMZLp8U",-25.333,27.1
"Sydney Harbour bridge lit up for  Vivid Sydney 2017
.
.
.
.
.
#ifttt #reflections #colour… https://t.co/rJqu5A1bM9",-33.854,151.209
"Shooting 99 till now.....

From the upcoming free tape from #theblackeyeproject… https://t.co/DBcJXwyove",-29.85,31.038
"VERM FOOTY TRAINING (@ Vermont Football Club in Melbourne, Vic, Australia w/ @team_duxywoo) https://t.co/1ET2NR2IyI",-37.838,145.191
#bridge #balikpapan #balikpapantl @ The Plaza Balikpapan Trade Mall https://t.co/nXcI61cQOw,-1.276,116.84
Good place and good food..#playgroundcafe #makeyourownfun #tigatjeret #food #foodpic #foodpics… https://t.co/CweBMZZBF0,-7.562,110.804
Sea 🌊 @ West Nusa Tenggara https://t.co/DUFGzNA7sQ,-8.583,116.117
Finalmente te conheci #operahouse #sydneyoperahouse #sydney #australia #intercambio #sea @… https://t.co/mVC9duwxAN,-33.857,151.215
"#safari #Africa #southafrica #entabeni 
.
.
.
.
 #instapassport… https://t.co/qLMQ9idaXE",-24.181,28.631
"Kakigori
#dessert #choco #milo #ice #mochi #almond breakfasting #bukber #170601 #publicholiday… https://t.co/K3zxIPJbT7",-6.195,106.82
"Sea ? Look, how much i miss u seaaa 😣 #kodekeras !!! #kurangpiknik #kangenpiknik #kapanpiknik?… https://t.co/ZktoeoEkGs",-6.175,107.219
Today we start from bali.flight to nabire in the evening | Find me with inReach➜https://t.co/SAmqssPVhL,-8.72,115.17
(AUS) It's not just soccer ⚽ (BR) Não é só futebol jogaramorrer #football #futebol #soccer… https://t.co/HVoaxuetUL,-34.415,150.901
You'll make mistake along the way but #nevergiveup @ Africa/Lusaka https://t.co/fs9ddHNULT,-13.455,27.829
"Just @ Tugela Beach, Kwazulu-Natal, South Africa https://t.co/DWYtxQcjK1",-29.217,31.5
"Almost there to the southern most part of South Africa. @ Arniston, Western Cape https://t.co/mElOPV0ySr",-34.667,20.233
"If u never try,u'll never know..🌊🏝🗿
#surf #surfing #wave #waves #ocean #sea #passion… https://t.co/vbXonvDdyv",-6.265,106.964
"I think I'm getting it @ Bedfordview, Gauteng, South Africa https://t.co/0rpPSS4T0i",-26.167,28.15
"Voguish. @ Mabopane, Gauteng, South Africa https://t.co/ROAwLzcCf1",-25.507,28.108
"{rugby}
It's freezing here in Christchurch but here's hoping the All Blacks will be on… https://t.co/VZ0dJ6WB4D",-43.544,172.605
Matthew Mole from South Africa #bushfire2017 #bringyourfire #music #Swaziland @ Bushfire Festival https://t.co/GUXI0PU7Ij,-26.498,31.218
"4.7 magnitude #earthquake. 115 km from Kavieng, #NewIreland, Papua New Guinea https://t.co/kFc1aOfB9E",-3.349,151.495
Life @ Porsche South Africa https://t.co/egGPDUMN3S,-26.029,28.034
M2.7 quake causing weak shaking near Pongaroa https://t.co/i6Q7fkndR4,-40.424,176.159
"With Devano, Grace, and Kierra at Sky Rink Ice Skating — https://t.co/zEMVYGr28g",-6.179,106.792
Our quant little #bush #airport #KrugerPark (@ Skukuza Airport in MP) https://t.co/cC3rfio0eP https://t.co/hS6eaiNQwH,-24.968,31.593
@Biggie_Lu hahaha u made my day @ Africa/Blantyre https://t.co/93rYOLcGKN,-13.203,34.294
"Bush Fire. Gunnedah (Wandobah Rd, Gunnedah, NSW 2380) at 1 Jun 2017 15:52 https://t.co/eZ1btQ7mTC #BushFire #NSWFires",-30.986,150.237
The PIC and buying Barclays Africa Group Limited shares. They just bought 59 million yesterday https://t.co/Ur5LtJN5xd,-26.041,28.024
"Happening right now. GREENING AFRICA'S CITIES @ Hyatt Regency Dar es Salaam, The Kilimanjaro https://t.co/Sw0kRarRiw",-6.817,39.293
"Dinner starts in 20 minutes, 650pax 😜😀#food #langhamauckland #chef #foodlovers @ The Langham,… https://t.co/c7uvHZ8plQ",-36.857,174.764
Solar Water Pump #waterpump #solarpanels #solarpower #panelsurya #panelsuryamurah… https://t.co/RnVlWh8w3c,-0.95,100.35
"Bush Fire. Gunnedah (Wandobah Rd, Gunnedah, NSW 2380) at 1 Jun 2017 16:10 https://t.co/eZ1btQ7mTC #BushFire #NSWFires",-30.986,150.237
#applifam01jun is live at the @applifam profile link! 🎨 Photo taken by @jvdt in Zambia for the… https://t.co/STdYWJYJvc,-12.817,28.2
"Ibanez AD230 efek jadul analog delay dan flanger made in jepang.
Minat 08174952013 @ Eleven… https://t.co/zGDuktYyJs",-6.362,106.764
"FIRE AT WILL !!
.
.
.
.
random shoot with gun equipped figure, because bosen apdet di instastory… https://t.co/dhK1NSz79g",-6.3,107.299
Isn't there a really good sniper out there who can come to my country: South Africa and get rid of the turd occupying the presidential seat?,-26.201,28.044
"Order for soothing relief 
0766169655/0734738892 @ Thulamahashe Sec A https://t.co/YegxkF0BSd",-24.727,31.199
"current weather in Canberra: clear sky, 17°C
79% humidity, wind 3kmh, pressure 1032mb",-35.28,149.15
"current weather in Sydney: few clouds, 15°C
62% humidity, wind 8kmh, pressure 1031mb",-33.86,151.02
". 🍹🍴 Chocholate Ice Cream ( AYCE 170k)
 #samuderasuki

- Great Taste, Great Price
- Lippo Mall… https://t.co/8D8TOPDbZZ",-6.188,106.77
"Ish just got real loool!! Early morning shoot !! Cold weather , cold water 💦 lord .. Na the work… https://t.co/YbyrRHlUWQ",-33.925,18.424
MWAUNZ —  Tasman Council Ordered to Reconsider Water Consent https://t.co/Kt7s0G3mWV,-33.804,151.181
"Dengan semangat 
Hari Pancasila 
Kamis, 1 Juni 2017
.
With great spirit
Pancasila Day
Thursday,… https://t.co/03Ju8Tm7OC",-6.121,106.194
Home To Roost' If you look closely enough you can see one nature's most majestic sea birds… https://t.co/jDRL4ClUyn,-34.92,138.494
"About to board a flight to Transylvania, a sentence I never thought I'd get to say. Bringing a… https://t.co/exwyq5JhVH",-37.671,144.837
"current weather in Melbourne: broken clouds, 12°C
62% humidity, wind 4kmh, pressure 1036mb",-37.87,145.1
"Sharp blue!!!!!!! @ Sandown, Gauteng, South Africa https://t.co/NRhWzQqa0z",-26.1,28.067
AUNZ — On five occasions Australia has raised the issue of Chechnya with Russia - Western Australian senator Dean… https://t.co/4P36VQkqpR,-33.864,151.238
New profile pic with bae ♥ https://t.co/qX617rwA4a,-24.884,28.32
"|| OFFICIALLY: On Holiday || 🐆
.
After a 3 am wake up call, 2 hour flight and 8 hour drive we… https://t.co/Jzaf7bdQXK",-24.184,31.389
Just posted a photo @ Surakarta.indonesia...spirit Of Java https://t.co/gJ1Ob5UsCx,-7.546,110.723
First day of winter ❄️ rugging up and back on the water with awesome company supmum74… https://t.co/tkbue2AUzp,-38.467,145.3
At Gate E4 Terminal 2E Soekarno Hatta International Airport (CGK) — https://t.co/lHikykg1BZ,-6.12,106.652
"#sunkissed 
#snoekfishencoloureds 
#birthday @ Germiston, Gauteng, South Africa https://t.co/Gmv3aEqbnV",-26.217,28.183
The weather in montana is 👌,-25.679,28.251
"#tbt @ Pretoria, South Africa https://t.co/kYozYECiy5",-25.753,28.187
spaghetti frutti del mare by the sea #Melbourne @ The Rocks Mornington https://t.co/cpEgtAh0kj,-38.213,145.034
"Alhamdulillah SAKA UGM mengharumkan nama bangsa dalam kompetisi ""World Cup of Folklore 2017"" di Italy. Sebagai Abso… https://t.co/8sLbaNdPWW",-7.77,110.378
#Reality is SAfricans don't believe this current government and we have to change it in 2019Elections protest won't help @Eusebius @Radio702,-26.266,28.123